,meta_cat,organization,n_units,description,cost,fair_value
790,CORPORATE BONDS ,Greater Toronto Airports Authority,293000,"5.26% due April 17, 2018",292977,324739
791,CORPORATE BONDS ,Greater Toronto Airports Authority,79000,"5.96% due November 20, 2019",84549,91561
792,CORPORATE BONDS ,Greater Toronto Airports Authority,60000,"Callable 3.04% due September 21, 2022",59995,57276
793,CORPORATE BONDS ,Greater Toronto Airports Authority,475000,"6.45% due December 03, 2027",538561,577037
794,CORPORATE BONDS ,Greater Toronto Airports Authority,236137,"6.45% due July 30, 2029",263060,279089
795,CORPORATE BONDS ,Greater Toronto Airports Authority,500000,"7.05% due June 12, 2030",698800,641361
796,CORPORATE BONDS ,Greater Toronto Airports Authority,325000,"6.47% due February 02, 2034",343109,403575
797,CORPORATE BONDS ,Greater Toronto Airports Authority,53000,"5.63% due June 07, 2040",59371,61106
798,CORPORATE BONDS ,Greater Toronto Airports Authority,224000,"Callable 5.30% due February 25, 2041",224736,247529
799,CORPORATE BONDS ,Greater Toronto Airports Authority,93000,"4.53% due December 02, 2041",92894,92036
800,CORPORATE BONDS ,Great-West Lifeco Inc.,87000,"6.14% due March 21, 2018",99725,98688
801,CORPORATE BONDS ,Great-West Lifeco Inc.,162000,"Callable 4.65% due August 13, 2020",163095,174196
802,CORPORATE BONDS ,Great-West Lifeco Inc.,200000,"6.74% due November 24, 2031",245305,245556
803,CORPORATE BONDS ,Great-West Lifeco Inc.,100000,"6.67% due March 21, 2033",121759,122792
804,CORPORATE BONDS ,Great-West Lifeco Inc.,133000,"5.998% due November 16, 2039",133621,155442
805,CORPORATE BONDS ,H&R Real Estate Investment Trust,46000,"5.196% due February 03, 2015",45926,47517
806,CORPORATE BONDS ,H&R Real Estate Investment Trust,61000,"4.778% due July 27, 2016",61123,64237
807,CORPORATE BONDS ,H&R Real Estate Investment Trust,45000,"5.902% due February 03, 2017",44957,48925
808,CORPORATE BONDS ,H&R Real Estate Investment Trust,77000,"3.344% due June 20, 2018",77070,76178
809,CORPORATE BONDS ,H&R Real Estate Investment Trust,41000,"4.45% due March 02, 2020",41029,41436
810,CORPORATE BONDS ,Halifax International Airport Authority,54000,"4.888% due November 15, 2050",53999,55747
811,CORPORATE BONDS ,Health Montreal Collective LP,926000,"6.721% due September 30, 2049",969858,1110127
812,CORPORATE BONDS ,Holcim Finance (Canada) Inc.,106000,"3.65% due April 10, 2018",105932,107361
813,CORPORATE BONDS ,Hollis Receivables Term Trust II,157000,"2.235% due September 26, 2016",157000,158031
814,CORPORATE BONDS ,Home Capital Group Inc.,56000,"5.20% due May 04, 2016",56000,58546
815,CORPORATE BONDS ,Home Trust Co.,95000,"3.40% due December 10, 2018",94966,94457
816,CORPORATE BONDS ,Honda Canada Finance Inc.,158000,"2.275% due December 11, 2017",158000,156607
817,CORPORATE BONDS ,Honda Canada Finance Inc.,75000,"2.35% due June 04, 2018",75000,73963
818,CORPORATE BONDS ,Horizon Holdings Inc.,56000,"3.033% due July 25, 2022",56000,52629
819,CORPORATE BONDS ,The Hospital For Sick Children,77000,"5.217% due December 16, 2049",77000,82289
820,CORPORATE BONDS ,Hospital Infrastructure Partners (NOH) Partnership,104000,"5.439% due January 31, 2045",105115,110938
821,CORPORATE BONDS ,HSBC Bank Canada,107000,"3.86% due May 21, 2015",106971,110264
822,CORPORATE BONDS ,HSBC Bank Canada,326000,"2.572% due November 23, 2015",326000,330625
823,CORPORATE BONDS ,HSBC Bank Canada,323000,"2.901% due January 13, 2017",323000,330245
824,CORPORATE BONDS ,HSBC Bank Canada,221000,"3.558% due October 04, 2017",221000,229325
825,CORPORATE BONDS ,HSBC Bank Canada,479000,"2.938% due January 14, 2020",479000,472857
826,CORPORATE BONDS ,HSBC Bank Canada,323000,"Floating Rate due March 16, 2021",322797,341440
827,CORPORATE BONDS ,HSBC Bank Canada,352000,"Callable 4.80% due April 10, 2022",351613,375481
828,CORPORATE BONDS ,HSBC Canada Asset Trust,251000,"Callable 5.149% due June 30, 2015",261066,261604
829,CORPORATE BONDS ,Husky Energy Inc.,119000,"3.75% due March 12, 2015",119264,121698
830,CORPORATE BONDS ,Husky Energy Inc.,195000,"5.00% due March 12, 2020",195665,211787
831,CORPORATE BONDS ,IGM Financial Inc.,181000,"7.35% due April 08, 2019",180899,216216
832,CORPORATE BONDS ,IGM Financial Inc.,47000,"Callable 6.00% due December 10, 2040",46876,52240
833,CORPORATE BONDS ,Industrial Alliance Insurance and Financial Services Inc.,29000,"Callable 4.75% due December 14, 2021",28997,30811
834,CORPORATE BONDS ,Intact Financial Corporation,22000,"5.41% due September 03, 2019",21990,24377
835,CORPORATE BONDS ,Intact Financial Corporation,40000,"4.70% due August 18, 2021",39978,42404
836,CORPORATE BONDS ,Intact Financial Corporation,73000,"6.40% due November 23, 2039",72718,87219
837,CORPORATE BONDS ,Intact Financial Corporation,80000,"5.16% due June 16, 2042",79927,79552
838,CORPORATE BONDS ,Integrated Team Solutions PCH Partnership,46000,"Callable 2.235% due December 09, 2016",46000,45991
839,CORPORATE BONDS ,Integrated Team Solutions PCH Partnership,24000,"4.875% due May 31, 2046",24000,23668
840,CORPORATE BONDS ,Integrated Team Solutions SJHC Partnership,17000,"5.9464% due November 30, 2042",17000,18804
841,CORPORATE BONDS ,Inter Pipeline (Corridor) Inc.,43000,"4.897% due February 03, 2020",43000,46596
842,CORPORATE BONDS ,Inter Pipeline Ltd.,31000,"3.839% due July 30, 2018",31000,32067
843,CORPORATE BONDS ,Inter Pipeline Ltd.,130000,"3.448% due July 20, 2020",130000,129624
844,CORPORATE BONDS ,Inter Pipeline Ltd.,110000,"4.967% due February 02, 2021",110954,118616
845,CORPORATE BONDS ,Inter Pipeline Ltd.,82000,"3.776% due May 30, 2022",82000,80163
846,CORPORATE BONDS ,Investors Group Inc.,111000,"6.58% due March 07, 2018",128371,126691
847,CORPORATE BONDS ,Investors Group Inc.,150000,"7.45% due May 09, 2031",194071,187578
848,CORPORATE BONDS ,Investors Group Inc.,200000,"7.00% due December 31, 2032",247625,242127
849,CORPORATE BONDS ,John Deere Canada Funding Inc.,51000,"1.95% due January 14, 2016",50928,51151
850,CORPORATE BONDS ,John Deere Canada Funding Inc.,30000,"2.30% due July 05, 2016",29993,30319
851,CORPORATE BONDS ,John Deere Canada Funding Inc.,53000,"1.95% due April 12, 2017",52963,52652
852,CORPORATE BONDS ,John Deere Canada Funding Inc.,48000,"2.25% due October 18, 2017",47980,47655
853,CORPORATE BONDS ,John Deere Canada Funding Inc.,92000,"2.65% due July 16, 2018",91988,91823
854,CORPORATE BONDS ,John Deere Credit Inc.,22000,"3.25% due April 08, 2015",21933,22459
855,CORPORATE BONDS ,John Deere Credit Inc.,183000,"5.45% due September 16, 2015",182916,194389
856,CORPORATE BONDS ,Laurentian Bank of Canada,104000,"2.45% due February 13, 2015",103901,104782
857,CORPORATE BONDS ,Laurentian Bank of Canada,143000,"2.56% due March 26, 2018",143000,140313
858,CORPORATE BONDS ,Laurentian Bank of Canada,115000,"3.278% due October 15, 2018",115000,115086
859,CORPORATE BONDS ,Laurentian Bank of Canada,95000,"Callable 3.70% due November 02, 2020",94746,97193
860,CORPORATE BONDS ,Laurentian Bank of Canada,95000,"Callable 3.132% due October 19, 2022",95000,94868
861,CORPORATE BONDS ,Leisureworld Senior Care LP,287000,"4.814% due November 24, 2015",287000,301645
862,CORPORATE BONDS ,Loblaw Companies Limited,130000,"3.748% due March 12, 2019",130000,132605
863,CORPORATE BONDS ,Loblaw Companies Limited,93000,"5.22% due June 18, 2020",92936,101182
864,CORPORATE BONDS ,Loblaw Companies Limited,261000,"Callable 4.86% due September 12, 2023",261000,265776
865,CORPORATE BONDS ,Loblaw Companies Limited,80000,"6.65% due November 08, 2027",92918,89997
866,CORPORATE BONDS ,Loblaw Companies Limited,280000,"6.45% due February 09, 2028",308982,308273
867,CORPORATE BONDS ,Loblaw Companies Limited,70000,"6.50% due January 22, 2029",78769,77290
868,CORPORATE BONDS ,Loblaw Companies Limited,79000,"6.85% due March 01, 2032",93670,90220
869,CORPORATE BONDS ,Loblaw Companies Limited,110000,"6.54% due February 17, 2033",127612,122181
870,CORPORATE BONDS ,Loblaw Companies Limited,192000,"6.15% due January 29, 2035",212706,205185
871,CORPORATE BONDS ,Loblaw Companies Limited,100000,"6.45% due March 01, 2039",115441,111177
872,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,84000,"2.228% due October 23, 2017",84000,83501
873,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,104000,"4.331% due May 18, 2021",104000,109722
874,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,81000,"5.139% due May 18, 2041",81206,86739
875,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,37000,"4.944% due September 21, 2043",37000,38563
876,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,66000,"4.176% due February 23, 2046",66000,60336
877,CORPORATE BONDS ,Lower Mattagami Energy Limited Partnership,33000,"4.175% due April 23, 2052",33000,29807
878,CORPORATE BONDS ,Manitoba Telecom Services Inc.,29000,"6.65% due May 11, 2016",28986,31884
879,CORPORATE BONDS ,Manitoba Telecom Services Inc.,51000,"4.59% due October 01, 2018",50994,53840
880,CORPORATE BONDS ,Manitoba Telecom Services Inc.,57000,"5.625% due December 16, 2019",56948,62987
881,CORPORATE BONDS ,The Manufacturers Life Insurance Company,178000,"Callable 4.21% due November 18, 2021",178000,187302
882,CORPORATE BONDS ,The Manufacturers Life Insurance Company,134000,"Callable 4.165% due June 01, 2022",134000,141086
883,CORPORATE BONDS ,The Manufacturers Life Insurance Company,95000,"Callable 2.819% due February 26, 2023",95000,94741
884,CORPORATE BONDS ,The Manufacturers Life Insurance Company,49000,"Callable 2.926% due November 29, 2023",49000,48513
885,CORPORATE BONDS ,Manulife Bank of Canada,109000,"4.68% due September 12, 2016",109060,115956
886,CORPORATE BONDS ,Manulife Bank of Canada,63000,"2.383% due October 17, 2016",63000,63385
887,CORPORATE BONDS ,Manulife Financial Capital Trust II,641000,"Callable 7.405% due December 31, 2019",662875,761963
888,CORPORATE BONDS ,Manulife Financial Corporation,294000,"5.161% due June 26, 2015",294000,308505
889,CORPORATE BONDS ,Manulife Financial Corporation,827000,"4.079% due August 20, 2015",839250,857298
890,CORPORATE BONDS ,Manulife Financial Corporation,165000,"5.505% due June 26, 2018",165000,182681
891,CORPORATE BONDS ,Manulife Financial Corporation,195000,"7.768% due April 08, 2019",195000,236525
892,CORPORATE BONDS ,Maritimes & Northeast Pipeline LP,58515,"4.34% due November 30, 2019",58512,60641
893,CORPORATE BONDS ,Master Credit Card Trust,62000,"3.502% due May 21, 2016",62000,64421
894,CORPORATE BONDS ,Master Credit Card Trust,741000,"2.626% due January 21, 2017",739920,753016
895,CORPORATE BONDS ,Master Credit Card Trust II,293000,"2.723% due November 21, 2018",293000,291402
896,CORPORATE BONDS ,McGill University,130000,"6.15% due September 22, 2042",157239,156585
897,CORPORATE BONDS ,McGill University Health Care Centre,89000,"5.36% due December 31, 2043",88961,95656
898,CORPORATE BONDS ,METRO Inc.,81000,"4.98% due October 15, 2015",80942,85234
899,CORPORATE BONDS ,Molson Coors Capital Finance ULC,400000,"5.00% due September 22, 2015",431400,420405
900,CORPORATE BONDS ,Morguard Corporation,47000,"4.099% due December 10, 2018",47000,46754
901,CORPORATE BONDS ,National Bank of Canada,358000,"2.231% due January 30, 2015",360168,360858
902,CORPORATE BONDS ,National Bank of Canada,84000,"3.147% due February 11, 2015",84000,85506
903,CORPORATE BONDS ,National Bank of Canada,711000,"4.03% due May 26, 2015",733785,734842
904,CORPORATE BONDS ,National Bank of Canada,563000,"2.05% due January 11, 2016",566750,565604
905,CORPORATE BONDS ,National Bank of Canada,173000,"3.58% due April 26, 2016",173000,179689
906,CORPORATE BONDS ,National Bank of Canada,444000,"2.702% due December 15, 2016",446766,452083
907,CORPORATE BONDS ,National Bank of Canada,118000,"2.689% due August 21, 2017",118000,119034
908,CORPORATE BONDS ,National Bank of Canada,154000,"2.794% due August 09, 2018",154000,154376
909,CORPORATE BONDS ,National Bank of Canada,76000,"Callable 7.447% due June 30, 2020",76000,91396
910,CORPORATE BONDS ,National Bank of Canada,500000,"Callable 4.70% due November 02, 2020",534750,524395
911,CORPORATE BONDS ,National Bank of Canada,125000,"Callable 3.261% due April 11, 2022",125000,128086
912,CORPORATE BONDS ,NAV Canada,200000,"4.713% due February 24, 2016",199432,212600
913,CORPORATE BONDS ,NAV Canada,142000,"1.949% due April 19, 2018",142000,138909
914,CORPORATE BONDS ,NAV Canada,30000,"5.304% due April 17, 2019",30000,33602
915,CORPORATE BONDS ,NAV Canada,92000,"4.397% due February 18, 2021",92164,99099
916,CORPORATE BONDS ,NAV Canada,70000,"Callable 7.56% due March 01, 2027",95818,86119
917,CORPORATE BONDS ,NAV Canada,160000,"7.40% due June 01, 2027",204933,211734
918,CORPORATE BONDS ,NBC Capital Trust,191000,"Callable 5.329% due June 30, 2016",191474,204739
919,CORPORATE BONDS ,NBC Capital Trust,184000,"Callable 7.235% due June 30, 2018",184000,214939
920,CORPORATE BONDS ,New Brunswick (F-M) Project Company Inc.,408076,"6.47% due November 30, 2027",504001,480057
921,CORPORATE BONDS ,North Battleford Power LP,183000,"4.958% due December 31, 2032",183013,185454
922,CORPORATE BONDS ,Northwestconnect Group,134296,"5.95% due April 30, 2041",135203,151712
923,CORPORATE BONDS ,NOVA Gas Transmission Ltd.,300000,"12.20% due February 28, 2016",477347,362411
924,CORPORATE BONDS ,NOVA Gas Transmission Ltd.,60000,"9.90% due December 16, 2024",92395,88236
925,CORPORATE BONDS ,Nova Scotia Power Inc.,50000,"9.75% due August 02, 2019",73278,65924
926,CORPORATE BONDS ,Nova Scotia Power Inc.,154000,"5.67% due November 14, 2035",153846,173671
927,CORPORATE BONDS ,Nova Scotia Power Inc.,7000,"5.95% due July 27, 2039",6977,8274
928,CORPORATE BONDS ,Nova Scotia Power Inc.,344000,"5.61% due June 15, 2040",415812,390694
929,CORPORATE BONDS ,Nova Scotia Power Inc.,72000,"4.15% due March 06, 2042",71939,65730
930,CORPORATE BONDS ,Nova Scotia Power Inc.,51000,"4.50% due July 20, 2043",50692,49190
931,CORPORATE BONDS ,OMERS Realty Corporation,91000,"4.74% due June 04, 2018",90946,99115
932,CORPORATE BONDS ,OMERS Realty Corporation,180000,"2.498% due June 05, 2018",180000,178437
933,CORPORATE BONDS ,OMERS Realty Corporation,58000,"3.203% due July 24, 2020",58000,57599
934,CORPORATE BONDS ,OMERS Realty Corporation,170000,"3.358% due June 05, 2023",170000,161785
935,CORPORATE BONDS ,OMERS Realty CTT Holdings Inc.,24000,"4.75% due May 05, 2016",23987,25611
936,CORPORATE BONDS ,Ornge Issuer Trust,83876,"5.727% due June 11, 2034",83876,88418
937,CORPORATE BONDS ,Ottawa Macdonald-Cartier International Airport Authority,256000,"4.733% due May 02, 2017",256000,276032
938,CORPORATE BONDS ,Ottawa Macdonald-Cartier International Airport Authority,34485,"6.973% due May 25, 2032",42302,41677
939,CORPORATE BONDS ,Pearson International Fuel Facilities Corporation,46541,"5.09% due March 09, 2032",46450,46502
940,CORPORATE BONDS ,Pembina Pipeline Corporation,31000,"4.89% due March 29, 2021",31000,33308
941,CORPORATE BONDS ,Pembina Pipeline Corporation,44000,"3.77% due October 24, 2022",43993,42825
942,CORPORATE BONDS ,Pembina Pipeline Corporation,20000,"Callable 4.75% due April 30, 2043",19952,18840
943,CORPORATE BONDS ,Penske Truck Leasing Canada Inc.,57000,"3.65% due February 01, 2018",56936,57622
944,CORPORATE BONDS ,Plenary Health Bridgepoint LP,61000,"7.246% due August 31, 2042",62170,78801
945,CORPORATE BONDS ,Plenary Health Care Partnerships Humber LP,203000,"2.633% due May 18, 2015",203000,204989
946,CORPORATE BONDS ,Plenary Health Care Partnerships Humber LP,49000,"4.895% due May 31, 2039",49000,49446
947,CORPORATE BONDS ,Plenary Health Care Partnerships Humber LP,49000,"4.822% due November 30, 2044",49000,47917
948,CORPORATE BONDS ,Plenary Health Hamilton LP,27000,"5.796% due May 31, 2043",27000,29987
949,CORPORATE BONDS ,Plenary Properties LTAP LP,275000,"6.288% due January 31, 2044",297077,326162
950,CORPORATE BONDS ,Power Corporation of Canada,122000,"7.57% due April 22, 2019",121932,145542
951,CORPORATE BONDS ,Power Corporation of Canada,18000,"8.57% due April 22, 2039",17986,25541
952,CORPORATE BONDS ,Power Financial Corporation,224000,"6.90% due March 11, 2033",277302,273304
953,CORPORATE BONDS ,PowerStream Inc.,31000,"3.958% due July 30, 2042",31000,27426
954,CORPORATE BONDS ,Queen’s University,94000,"Callable 6.10% due November 19, 2032",112305,111125
955,CORPORATE BONDS ,RBC Capital Trust,84000,"Callable 6.821% due June 30, 2018",84000,97338
956,CORPORATE BONDS ,"RBC Capital Trust, Conv.",800000,"Callable 4.87% due December 31, 2015",818760,843963
957,CORPORATE BONDS ,Reliance LP,96000,"4.574% due March 15, 2017",96000,100167
958,CORPORATE BONDS ,Reliance LP,134000,"5.187% due March 15, 2019",134000,139952
959,CORPORATE BONDS ,RioCan Real Estate Investment Trust,32000,"4.499% due January 21, 2016",32024,33446
960,CORPORATE BONDS ,RioCan Real Estate Investment Trust,309000,"3.80% due March 01, 2017",312450,319491
961,CORPORATE BONDS ,RioCan Real Estate Investment Trust,119000,"2.87% due March 05, 2018",119314,117145
962,CORPORATE BONDS ,RioCan Real Estate Investment Trust,57000,"3.85% due June 28, 2019",57191,57473
963,CORPORATE BONDS ,RioCan Real Estate Investment Trust,112000,"3.716% due December 13, 2021",112272,106734
964,CORPORATE BONDS ,RioCan Real Estate Investment Trust,67000,"3.725% due April 18, 2023",67123,61461
965,CORPORATE BONDS ,Rogers Communications Inc.,206000,"5.80% due May 26, 2016",205520,223684
966,CORPORATE BONDS ,Rogers Communications Inc.,219000,"3.00% due June 06, 2017",218827,222408
967,CORPORATE BONDS ,Rogers Communications Inc.,751000,"5.38% due November 04, 2019",789150,825844
968,CORPORATE BONDS ,Rogers Communications Inc.,317000,"4.70% due September 29, 2020",318218,335559
969,CORPORATE BONDS ,Rogers Communications Inc.,532000,"5.34% due March 22, 2021",531755,578730
970,CORPORATE BONDS ,Rogers Communications Inc.,246000,"4.00% due June 06, 2022",245016,241490
971,CORPORATE BONDS ,Rogers Communications Inc.,56000,"6.68% due November 04, 2039",55942,65173
972,CORPORATE BONDS ,Rogers Communications Inc.,399000,"Callable 6.11% due August 25, 2040",427622,433139
973,CORPORATE BONDS ,Rogers Communications Inc.,146000,"Callable 6.56% due March 22, 2041",146000,167769
974,CORPORATE BONDS ,Royal Bank of Canada,458000,"2.05% due January 13, 2015",457721,460988
975,CORPORATE BONDS ,Royal Bank of Canada,315000,"3.18% due March 16, 2015",314883,321470
976,CORPORATE BONDS ,Royal Bank of Canada,798000,"3.36% due January 11, 2016",812471,822579
977,CORPORATE BONDS ,Royal Bank of Canada,431000,"2.07% due June 17, 2016",430901,433138
978,CORPORATE BONDS ,Royal Bank of Canada,474000,"3.03% due July 26, 2016",473806,486905
979,CORPORATE BONDS ,Royal Bank of Canada,1056000,"2.68% due December 08, 2016",1060755,1074539
980,CORPORATE BONDS ,Royal Bank of Canada,426000,"3.66% due January 25, 2017",425842,445512
981,CORPORATE BONDS ,Royal Bank of Canada,639000,"2.58% due April 13, 2017",638911,646916
982,CORPORATE BONDS ,Royal Bank of Canada,817000,"2.364% due September 21, 2017",817000,814721
983,CORPORATE BONDS ,Royal Bank of Canada,777000,"2.26% due March 12, 2018",779587,765879
984,CORPORATE BONDS ,Royal Bank of Canada,332000,"3.77% due March 30, 2018",331960,348175
985,CORPORATE BONDS ,Royal Bank of Canada,800000,"2.82% due July 12, 2018",799816,804555
986,CORPORATE BONDS ,Royal Bank of Canada,440000,"2.89% due October 11, 2018",439960,441180
987,CORPORATE BONDS ,Royal Bank of Canada,788000,"2.77% due December 11, 2018",787669,784074
988,CORPORATE BONDS ,Royal Bank of Canada,468000,"2.98% due May 07, 2019",468000,468563
989,CORPORATE BONDS ,Royal Bank of Canada,1035000,"Callable 4.35% due June 15, 2020",1058457,1071527
990,CORPORATE BONDS ,Royal Bank of Canada,491000,"Callable 3.18% due November 02, 2020",490888,501457
991,CORPORATE BONDS ,Royal Bank of Canada,500000,"Callable 2.99% due December 06, 2024",504000,491913
992,CORPORATE BONDS ,Royal Bank of Canada,228000,"4.93% due July 16, 2025",229574,245615
993,CORPORATE BONDS ,Scotiabank Capital Trust,400000,"Callable 5.65% due December 31, 2036",408248,439664
994,CORPORATE BONDS ,Scotiabank Tier 1 Trust,58000,"Callable 7.802% due June 30, 2019",58000,69904
995,CORPORATE BONDS ,Shaw Communications Inc.,500000,"5.70% due March 02, 2017",539675,546222
996,CORPORATE BONDS ,Shaw Communications Inc.,905000,"5.65% due October 01, 2019",971543,995666
997,CORPORATE BONDS ,Shaw Communications Inc.,589000,"5.50% due December 07, 2020",647975,642341
998,CORPORATE BONDS ,Shaw Communications Inc.,207000,"6.75% due November 09, 2039",203968,230976
999,CORPORATE BONDS ,Shoppers Drug Mart Corporation,16000,"2.01% due May 24, 2016",15997,15992
1000,CORPORATE BONDS ,Shoppers Drug Mart Corporation,34000,"2.36% due May 24, 2018",33987,33324
1001,CORPORATE BONDS ,Simon Fraser University,298000,"5.613% due June 10, 2043",346284,339552
1002,CORPORATE BONDS ,SNC-Lavalin Group Inc.,44000,"6.19% due July 03, 2019",44000,49132
1003,CORPORATE BONDS ,SNC-Lavalin Innisfree McGill Finance Inc.,399000,"6.632% due June 30, 2044",453766,464561
1004,CORPORATE BONDS ,Sobeys Inc.,47000,"3.52% due August 08, 2018",46981,47401
1005,CORPORATE BONDS ,Sobeys Inc.,109000,"Callable 4.70% due August 08, 2023",109000,108475
1006,CORPORATE BONDS ,Sobeys Inc.,250000,"6.06% due October 29, 2035",281250,258354
1007,CORPORATE BONDS ,Sobeys Inc.,20000,"6.64% due June 07, 2040",19990,22084
1008,CORPORATE BONDS ,SP Limited Partnership/SP1 Limited Partnership,179341,"3.21% due June 15, 2019",179341,177035
1009,CORPORATE BONDS ,Spy Hill Power LP,32588,"4.14% due March 31, 2036",32590,30433
1010,CORPORATE BONDS ,The Standard Life Assurance Company of Canada,44000,"Callable 3.938% due September 21, 2022",44000,45496
1011,CORPORATE BONDS ,Sun Life Assurance Company of Canada,250000,"6.30% due May 15, 2028",289198,284555
1012,CORPORATE BONDS ,Sun Life Capital Trust,258000,"Callable 7.093% due June 30, 2032",312517,306352
1013,CORPORATE BONDS ,Sun Life Capital Trust II,527000,"Callable 5.863% due December 31, 2019",550150,590136
1014,CORPORATE BONDS ,Sun Life Financial Inc.,48000,"5.70% due July 02, 2019",47967,54115
1015,CORPORATE BONDS ,Sun Life Financial Inc.,67000,"4.57% due August 23, 2021",66973,71105
1016,CORPORATE BONDS ,Sun Life Financial Inc.,206000,"Callable 4.38% due March 02, 2022",205955,217536
1017,CORPORATE BONDS ,Sun Life Financial Inc.,79000,"Callable 5.59% due January 30, 2023",78952,87050
1018,CORPORATE BONDS ,Sun Life Financial Inc.,31000,"Callable 4.80% due November 23, 2035",31015,32421
1019,CORPORATE BONDS ,Sun Life Financial Inc.,400000,"Callable 4.95% due June 01, 2036",412843,423958
1020,CORPORATE BONDS ,Sun Life Financial Inc.,92000,"Callable 5.40% due May 29, 2042",91891,95987
1021,CORPORATE BONDS ,Suncor Energy Inc.,418000,"5.80% due May 22, 2018",465724,467814
1022,CORPORATE BONDS ,Suncor Energy Inc.,223000,"5.39% due March 26, 2037",238551,235097
1023,CORPORATE BONDS ,TD Capital Trust III*,400000,"Callable 7.243% due December 31, 2018",446288,474972
1024,CORPORATE BONDS ,TD Capital Trust IV*,200000,"Callable 9.523% due June 30, 2019",257706,257010
1025,CORPORATE BONDS ,TD Capital Trust IV*,402000,"Callable 6.631% due June 30, 2021",441500,467504
1026,CORPORATE BONDS ,TD Capital Trust IV*,200000,"Callable 10.00% due June 30, 2039",299380,274205
1027,CORPORATE BONDS ,TELUS Communications Inc.,280000,"9.65% due April 08, 2022",419929,383890
1028,CORPORATE BONDS ,TELUS Communications Inc.,131000,"8.80% due September 22, 2025",188419,178630
1029,CORPORATE BONDS ,TELUS Corporation,252000,"5.95% due April 15, 2015",251740,265265
1030,CORPORATE BONDS ,TELUS Corporation,128000,"3.65% due May 25, 2016",127525,132857
1031,CORPORATE BONDS ,TELUS Corporation,366000,"4.95% due March 15, 2017",388349,395107
1032,CORPORATE BONDS ,TELUS Corporation,548000,"5.05% due December 04, 2019",581019,596181
1033,CORPORATE BONDS ,TELUS Corporation,346000,"5.05% due July 23, 2020",345887,375823
1034,CORPORATE BONDS ,TELUS Corporation,46000,"3.60% due January 26, 2021",45869,45747
1035,CORPORATE BONDS ,TELUS Corporation,33000,"Callable 3.35% due March 15, 2023",32961,30798
1036,CORPORATE BONDS ,TELUS Corporation,405000,"Callable 3.35% due April 01, 2024",405874,370730
1037,CORPORATE BONDS ,TELUS Corporation,246000,"Callable 4.40% due April 01, 2043",245429,216896
1038,CORPORATE BONDS ,TELUS Corporation,109000,"Callable 5.15% due November 26, 2043",108455,108248
1039,CORPORATE BONDS ,Teranet Holdings LP,190000,"3.531% due December 16, 2015",190000,195520
1040,CORPORATE BONDS ,Teranet Holdings LP,509000,"4.807% due December 16, 2020",529912,539812
1041,CORPORATE BONDS ,Teranet Holdings LP,156000,"5.754% due December 17, 2040",156000,161731
1042,CORPORATE BONDS ,Teranet Holdings LP,88000,"6.10% due June 17, 2041",87961,95718
1043,CORPORATE BONDS ,Terasen Gas Inc.,177000,"10.30% due September 30, 2016",255299,214499
1044,CORPORATE BONDS ,Terasen Gas Inc.,58000,"5.90% due February 26, 2035",61828,67880
1045,CORPORATE BONDS ,Terasen Gas Inc.,119000,"5.55% due September 25, 2036",121258,134179
1046,CORPORATE BONDS ,Terasen Gas Inc.,98000,"6.05% due February 15, 2038",97932,116305
1047,CORPORATE BONDS ,Terasen Gas Vancouver Island Inc.,35000,"5.20% due December 06, 2040",34900,37421
1048,CORPORATE BONDS ,Terasen Pipelines (Corridor) Inc.,44000,"5.033% due February 02, 2015",45389,45493
1049,CORPORATE BONDS ,Thomson Reuters Corporation,512000,"6.00% due March 31, 2016",554500,554286
1050,CORPORATE BONDS ,Thomson Reuters Corporation,92000,"3.369% due May 23, 2019",92000,91676
1051,CORPORATE BONDS ,Thomson Reuters Corporation,262000,"4.35% due September 30, 2020",262050,271096
1052,CORPORATE BONDS ,Tim Hortons Inc.,114000,"4.20% due June 01, 2017",114896,119573
1053,CORPORATE BONDS ,Tim Hortons Inc.,44000,"Callable 4.52% due December 01, 2023",43989,43459
1054,CORPORATE BONDS ,TMX Group Limited,58000,"3.253% due October 03, 2018",58000,58283
1055,CORPORATE BONDS ,TMX Group Limited,89000,"Callable 4.461% due October 03, 2023",89000,88254
1056,CORPORATE BONDS ,Toronto Hydro Corporation,220000,"5.15% due November 14, 2017",219778,242411
1057,CORPORATE BONDS ,Toronto Hydro Corporation,52000,"4.49% due November 12, 2019",51988,56146
1058,CORPORATE BONDS ,Toronto Hydro Corporation,84000,"3.54% due November 18, 2021",83958,84450
1059,CORPORATE BONDS ,Toronto Hydro Corporation,90000,"Callable 2.91% due April 10, 2023",89985,83580
1060,CORPORATE BONDS ,Toronto Hydro Corporation,20000,"5.54% due May 21, 2040",19985,22725
1061,CORPORATE BONDS ,Toronto Hydro Corporation,79000,"Callable 3.96% due April 09, 2063",78915,67334
1062,CORPORATE BONDS ,The Toronto-Dominion Bank*,866000,"2.948% due August 02, 2016",874400,889668
1063,CORPORATE BONDS ,The Toronto-Dominion Bank*,461000,"2.433% due August 15, 2017",461000,462193
